STCOFIPS,AVLN_AFREQ,CFLD_AFREQ,CWAV_AFREQ,DRGT_AFREQ,ERQK_AFREQ,HAIL_AFREQ,HWAV_AFREQ,HRCN_AFREQ,ISTM_AFREQ,LNDS_AFREQ,LTNG_AFREQ,RFLD_AFREQ,SWND_AFREQ,TRND_AFREQ,TSUN_AFREQ,VLCN_AFREQ,WFIR_AFREQ,WNTW_AFREQ,AVLN_RISKR,CFLD_RISKR,CWAV_RISKR,DRGT_RISKR,ERQK_RISKR,HAIL_RISKR,HWAV_RISKR,HRCN_RISKR,ISTM_RISKR,LNDS_RISKR,LTNG_RISKR,RFLD_RISKR,SWND_RISKR,TRND_RISKR,TSUN_RISKR,VLCN_RISKR,WFIR_RISKR,WNTW_RISKR,AVLN_AFREQ_missing,ST,STATE,ST_ABBR,STCNTY,COUNTY,LOCATION,AREA_SQMI,E_TOTPOP,EP_POV150,EP_UNEMP,EP_HBURD,EP_NOHSDP,EP_UNINSUR,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_LIMENG,EP_MINRTY,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,EP_NOINT,EP_AFAM,EP_HISP,EP_ASIAN,EP_AIAN,EP_NHPI,EP_TWOMORE,EP_OTHERRACE
13281,NA,NA,0.309597523219814,35.43887469242388,0.001015475756947,4.184861368269387,0,0.011688387586932,1.042287075640263,0.01,46.38142678201586,0.291666666666667,2.686700457123557,0.08274757141276,NA,NA,2.95963333992e-4,2.1671826625387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,13,Georgia,GA,13281,Towns County,"Towns County, Georgia",166.478722519078,12546,26.8,5.5,26.5,7.8,14.5,35.5,12.4,18.6,3.4,0.2,6.4,3.6,17,1.9,3.4,6.9,15,1.3,2.9,0.2,0.1,0,1.8,0.1
13283,NA,NA,0,27.656071777732254,7.03860764039e-4,2.385473488902095,0.804953560371517,0.17451875498906,0.446198124163633,0.01,86.43069483111877,0.25,1.287948665069527,0.097237977374547,NA,NA,1.373750697e-4,0.247678018575852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,13,Georgia,GA,13283,Treutlen County,"Treutlen County, Georgia",199.430985741588,6411,43.8,10.9,25.6,26.4,14.5,20.4,23.4,22.2,7.2,0,34.1,0.2,23.2,0.8,9.9,8.2,29.4,28.5,0.9,0,0.1,0,4.5,0
13285,NA,NA,0,48.756813746371975,3.71463413718e-4,4.214300116100008,0,0.086095304939022,0.591929016792236,0.01,60.37638211803026,0.375,1.173660116108346,0.299708107884932,NA,NA,5.0398752178e-5,0.557275541795667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,13,Georgia,GA,13285,Troup County,"Troup County, Georgia",414.008764526236,69527,29.7,4.8,32.5,11.7,10.2,15.4,24.3,16.9,9.2,1,44.9,10.2,5.6,3,9.2,2.1,16.1,36.1,3.9,2.4,0.1,0,2.1,0.3
13287,NA,NA,0,29.017571996958,4.26388138939e-4,1.913422085171946,0.123839009287926,0.186416054351098,0.199836378375727,0.01,76.25494294489879,0.083333333333333,1.257471252358177,0.169865452581844,NA,NA,1.518470029e-5,0.247678018575851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,13,Georgia,GA,13287,Turner County,"Turner County, Georgia",285.417315433214,8894,41.4,7,30.9,20.5,13.8,18.6,24.6,19.5,6.4,2.8,45.9,0.2,21.6,0.6,9.5,3.9,33.5,38.3,5.1,0,0,0,2.4,0.1
13289,NA,NA,0,45.84771149314031,5.51005063699e-4,2.808309248852073,0.371517027863777,0.089306724171116,0.40887248789693,0.01,75.05611277395242,0.125,0.920309300780821,0.186046112715705,NA,NA,1.0875222478e-5,0.309597523219814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,13,Georgia,GA,13289,Twiggs County,"Twiggs County, Georgia",359.259452663486,7955,23.6,3.4,19.8,20.7,10.4,23.4,19.1,21.2,4.2,0.9,44.9,0.5,34.5,2.1,7.8,1.1,28.2,41.5,1,0.7,0.3,0,1.3,0
13291,NA,NA,0.309597523219814,37.22090360048493,0.001087805995471,4.558367580480139,0,0.015143761340888,1.169180125710759,0.01,49.685178848270006,0.458333333333333,2.551786539898742,0.160298568758231,NA,NA,3.83687519629e-4,2.1671826625387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,13,Georgia,GA,13291,Union County,"Union County, Georgia",322.085252874436,24880,21.9,2.7,21,11.8,11.4,33.7,15.2,19.2,1.8,0.6,7.1,3.1,15.7,4.3,5,2.4,13.1,0.6,3.8,0.2,0.2,0,2.4,0
13293,NA,NA,0,53.13527173818771,3.5603959606e-4,3.778151417805247,0.123839009287926,0.065765837206341,0.469124253661198,0.01,62.342564017177985,0.916666666666667,0.996341684519128,0.207063442147941,NA,NA,4.5869414291e-5,0.495356037151703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,13,Georgia,GA,13293,Upson County,"Upson County, Georgia",323.466555173352,27638,31.4,3.1,26.9,15.6,12.3,18.2,22.7,16.6,7.2,0.1,33.3,1.1,13.3,0.3,11.9,1.8,19.6,27.1,2.4,0.4,0.3,0.8,2.3,0.1
13295,NA,NA,0.123839009287926,29.483434572418375,0.001505492273045,5.011197637133488,0,0.018205693510108,0.664626111417978,0.011544561603717,67.20022408072174,0.583333333333333,4.037084323348764,0.33951051907388,NA,NA,4.0455491315e-5,1.547987616099075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,13,Georgia,GA,13295,Walker County,"Walker County, Georgia",446.285559674336,68065,25.8,5.5,23.5,15,13.4,18.8,21.4,19.6,8.4,0.2,10.1,2.4,12.7,1.5,5.3,2.4,16.2,3.9,2.7,0.6,0.2,0,2.8,0.1
13297,NA,NA,0,47.631932507452795,5.58105773853e-4,5.201069385143391,0.061919504643963,0.046225063883697,1.196781191558353,0.01,77.04622814574968,0.416666666666667,1.368207875575743,0.199939458232734,NA,NA,1.3002991721e-5,0.804953560371518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,13,Georgia,GA,13297,Walton County,"Walton County, Georgia",326.820424404822,97752,20.5,5.2,22.9,12.9,12.2,15.9,24.1,13.1,5.9,0.9,28.7,0.9,6.8,2.2,2.6,1,9.4,19.3,5.4,1.5,0,0,2.1,0.5
13299,NA,NA,0.061919504643963,26.532058988533223,5.01095012417e-4,2.071029617101697,0.43343653250774,0.277941510241418,0.01489,0.01,99.85293993938626,0.416666666666667,1.124722540440565,0.392776289819481,NA,NA,0.001558384777215,0.371517027863777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,13,Georgia,GA,13299,Ware County,"Ware County, Georgia",899.2395503114,35917,35.5,4.3,25.5,18.4,17.5,17.1,24.7,13.7,11.2,0.9,37.6,3.2,19.4,2.3,10.9,6.6,29.6,29.9,4.5,1.2,0.4,0.1,1.4,0.1
13301,NA,NA,0,59.85834362081049,8.23740396023e-4,3.009297658740322,0.309597523219814,0.060630618879229,0.982898285048415,0.01,79.9148846121192,0.083333333333333,2.360293374451468,0.149503223490025,NA,NA,1.8430869261e-5,0.371517027863777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,13,Georgia,GA,13301,Warren County,"Warren County, Georgia",284.357794016016,5197,29.9,9,16.8,27.9,8.6,22.7,20.3,18.2,8.5,0.4,61.6,0.7,31,1.5,7.1,1.7,39,59.7,0,0.5,0,0,1.4,0
13303,NA,NA,0,49.46958681708388,7.90639089911e-4,2.643892072808651,0.309597523219814,0.076478166720182,0.653701447005628,0.01,86.38086241634221,0.291666666666667,1.72833425668022,0.312623269356713,NA,NA,2.1561399977e-5,0.309597523219814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,13,Georgia,GA,13303,Washington County,"Washington County, Georgia",678.525600317818,19975,35.6,4.5,24.3,15.8,13.7,18.2,21.4,17.1,10.7,0.4,58.1,0.6,30.2,2.6,8.5,9.3,22.9,50.8,2.8,0.7,0.1,0,3.5,0.2
13305,NA,0.01,0.061921172857305,23.63476920527441,7.02892662968e-4,2.248195768978742,0.433515963821026,0.292825758610335,0.223581473634907,0.01,92.54086954674169,0.333333333333333,1.115380671664309,0.23778050832542,NA,NA,0.00103245351215,0.247720236552509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,13,Georgia,GA,13305,Wayne County,"Wayne County, Georgia",641.81236230114,30277,35.7,6.2,25.4,14.5,19.2,16.2,24.3,17.3,9.2,0.7,29.5,0.8,31,2.4,6.8,6.3,18.7,19.9,6.5,1,0.2,0,1.4,0.5
13307,NA,NA,0,50.55290629561688,1.95789991825e-4,2.072624009818078,0.619195046439629,0.108571168269451,0.331509307977632,0.01,71.17294487328674,0.25,1.209212110855357,0.156994164157391,NA,NA,6.4525636486e-5,0.185758513931888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,13,Georgia,GA,13307,Webster County,"Webster County, Georgia",209.657281383078,2354,36.7,8.9,37.9,18.8,24.6,17.8,17.8,14.6,6.3,3.3,61.6,5,46.8,0,4.9,0.2,29.6,44.5,14.7,0,0,0,2.4,0
13309,NA,NA,0,26.809139544588646,5.42127459023e-4,2.343039974610593,0.804953560371516,0.190978838564107,0.211459048178437,0.01,78.87438844182132,0.291666666666667,1.120803993076411,0.148577899078065,NA,NA,1.3918305687e-4,0.185758513931888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,13,Georgia,GA,13309,Wheeler County,"Wheeler County, Georgia",295.489413905066,7550,39.1,6.4,21.8,23.5,24.1,15.2,15.9,9.8,4.9,0.2,44.5,1.3,31.2,4.5,7.1,7.7,31.4,38.3,5.7,0,0.1,0,0.5,0
13311,NA,NA,0.309597523219815,41.25028540770479,7.61520524148e-4,5.200848314984839,0,0.017000766578631,1.678425462480594,0.01,61.353790116669195,0.666666666666667,1.942390797504469,0.13651378957344,NA,NA,2.99444389843e-4,2.167182662538698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,13,Georgia,GA,13311,White County,"White County, Georgia",240.744105147852,28165,18.7,3.5,17.9,14.4,12,22.9,19.4,16.3,4.6,0.2,9.5,1.7,17.1,2.9,4.3,1.7,15.7,2.1,3.4,0.6,0.1,0,3.1,0.2
13313,NA,NA,0.123839009287926,27.58492644154685,0.001675682195211,5.182849706066055,0,0.023376775200577,0.625293094300911,0.01,68.56865724293519,0.916666666666667,3.424904202954798,0.184261294919682,NA,NA,1.8657780124e-5,1.609907120743038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,13,Georgia,GA,13313,Whitfield County,"Whitfield County, Georgia",290.444713281626,103033,24.4,5.7,21.9,25.7,18,14.2,25.5,11.7,8.5,7.8,43.4,6.5,13.3,4.4,5.1,1.4,13.4,3.2,36.8,1.5,0.1,0,1.8,0.1
13315,NA,NA,0,31.59815022698703,4.98583761696e-4,2.125292418998395,0.804953560371517,0.178173820255039,0.215439141267466,0.01,72.73891047647103,0.208333333333333,1.225966813967117,0.229033321733574,NA,NA,1.4302978158e-5,0.185758513931888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,13,Georgia,GA,13315,Wilcox County,"Wilcox County, Georgia",377.810605496556,8839,34.5,5.3,19.2,19.6,16.9,19.2,18,12.9,9.7,3.1,40.5,0.5,33.9,1,6.5,20.7,29.8,33.6,4.7,0,0,0,2.1,0.1
13317,NA,NA,0,62.62402004074421,8.47095800748e-4,3.777662305833839,0.247678018575851,0.056664424885489,1.189706946172382,0.01,67.2381997924342,0.333333333333333,2.38914576777004,0.259081687417415,NA,NA,2.1189746434e-5,0.557275541795666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,13,Georgia,GA,13317,Wilkes County,"Wilkes County, Georgia",469.500581037044,9610,28.5,2.9,24.3,17.4,19.6,23.4,20.6,15.4,4.4,1.3,48.6,0.9,24.5,0.4,4.6,1.4,47.2,40.1,5.7,0,0.2,0,2.5,0.2
13319,NA,NA,0,47.450561672577685,5.49030037357e-4,2.501837588206577,0.371517027863776,0.084212314095288,0.372736975357026,0.01,75.27974831213268,0.25,1.086338402666394,0.213037792532646,NA,NA,1.3273154364e-5,0.309597523219814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,13,Georgia,GA,13319,Wilkinson County,"Wilkinson County, Georgia",449.214185043352,8852,33.7,5.8,23.3,10.6,12.8,19.9,22.5,15.4,8.9,0.7,44.7,0.1,31.8,2.5,5,1.2,26.7,38.3,3.1,0,0,0,1.8,1.4
13321,NA,NA,0,31.394083749735547,3.8379583809e-4,1.640968739406852,0.185758513931889,0.194895688410128,0.153351014783446,0.01,84.78458089292249,0.541666666666667,1.33560280475718,0.322502329906675,NA,NA,2.0675899735e-5,0.247678018575852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,13,Georgia,GA,13321,Worth County,"Worth County, Georgia",570.691170035104,20706,28.7,7,25.4,14.5,16.8,19.5,22.3,17.1,9.7,0.8,32.9,0.9,35.2,1.5,7.8,0.9,27.7,25.6,2.5,0.9,0.3,0,3.6,0
15001,NA,0.77700000064524,0,30.57299306079268,0.010391469257825,0.013312677625863,0,0.0223391820607,0.01550254196074,0.055625673477336,NA,5.916666666666667,0.007526706029478,0.027100949885863,0.049238733185726,0.019496573477624,0.00823425075388,0.256251330020268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,15,Hawaii,HI,15001,Hawaii County,"Hawaii County, Hawaii",4028.428795904838,202163,21.6,6.5,25.2,7.1,4.8,22.2,21.3,15.3,5.3,2.8,70.4,9.3,0.3,7.7,5,1.2,13,0.7,13.6,21,0.1,11.2,23.4,0.4
15003,NA,0.346120343163169,0,0.444658742691752,0.003444006507726,0.012184576519776,0,0.013186967929238,0.01628646052368,0.038518214004933,NA,6.375,0.006092618685941,0.01158391323033,0.029936239570734,0,0.014591755655647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,15,Hawaii,HI,15003,Honolulu County,"Honolulu County, Hawaii",600.73109019604,1010100,14.2,4.8,25.4,7.3,3.5,18.6,20.9,11.7,4.3,4.7,82.6,30,0.2,8.6,9.6,3.3,9.2,2.3,10.2,41.6,0.1,9.4,18.6,0.2
15005,NA,0.325000000892362,0,6.199399432221187,0.008109243240727,0.012758407316544,0,0.05267190423563,0.021727458108372,0.014591979925032,NA,0.01,0.002984264984002,1.25160467515e-4,0.032842628685644,0.005150716528426,0.001305128837,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,15,Hawaii,HI,15005,Kalawao County,"Kalawao County, Hawaii",11.991402633506,50,21.3,0,15.6,8,6.4,22,0,21.3,0,0,74,2.1,1,0,9.4,28,12.5,2,12,12,18,12,18,0
15007,NA,0.260290635984387,0,0.762573095793058,4.42078544204e-4,0,0,0.028582836449162,0.015955988557672,0.074515968068923,NA,5.916666666666667,0.007985726257758,0.00526846686503,0.078199176830012,0,0.003367846170947,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,15,Hawaii,HI,15007,Kauai County,"Kauai County, Hawaii",619.829545316824,73511,15.4,4.1,25.4,7.5,5,21.2,21.5,11.1,3.8,3,71.1,14.2,0.4,7.8,4.3,1.1,7.6,0.5,11.6,28.3,0.1,8.9,21.4,0.3
15009,NA,0.748495483249307,0,21.18593573552998,0.006710000079223,0.0063602741931520004,0,0.030867826100918,0.016438956961049,0.277233552938662,NA,4.458333333333333,0.002727208484944,0.010000839080726,0.031521397079273,0.003536922616904,0.003874352868827,0.017682481667832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,15,Hawaii,HI,15009,Maui County,"Maui County, Hawaii",1161.539330889784,164765,15,5.4,24.7,7.5,4.7,19.3,21.4,10.4,5.5,2.6,70.7,19.8,0.3,10,4.4,1.7,12.2,0.7,11.9,27.8,0.2,10.2,19.6,0.4
16001,NA,NA,0.124075742628657,16.401470199177613,0.00117685205586,0.247252874618888,1.671830445724207,NA,0.104228704723606,0.012610843648633,2.488830717216519,0.708333333333333,0.325818867918069,0.055442202027807,NA,NA,0.017664652980975,0.947078440254596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,16,Idaho,ID,16001,Ada County,"Ada County, Idaho",1052.014199331474,497494,14.7,3.2,23.1,4.7,7,15.3,22.6,11.1,5.3,1.1,17.3,8.3,3.3,1.8,3.5,2.6,6.5,1.2,8.9,2.5,0.3,0.2,3.7,0.5
16003,0.01666666666,NA,0.061157839927697,20.543726120522617,0.001218589672594,0.167818845400204,0.647541491750763,NA,0.01489,0.083333333333333,4.164562034627801,0.333333333333333,0.147406538433134,0.037776995497225,NA,NA,0.01576289927911,8.084763390325858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,16,Idaho,ID,16003,Adams County,"Adams County, Idaho",1362.804512715268,4464,23.9,8.7,21.7,6,12.5,29.6,16.6,18.4,1,0.2,10.2,0.4,5.7,1.2,1.1,1.6,21.6,0.3,4.3,0,0.7,0,4.9,0
16005,0.13333333333,NA,0.653102597502086,53.83347580259311,0.002633776662566,0.445519514015518,0,NA,0.01489,0.010025720003462,10.406383247224822,2,0.73228636712093,0.146727915756797,NA,NA,0.008965753533563,7.886730052198853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,16,Idaho,ID,16005,Bannock County,"Bannock County, Idaho",1112.489754820942,87434,23.8,5.1,22.5,6.6,7.9,14.7,25.6,15.1,5.6,0.5,17.7,5.8,7.5,1.7,5,3.8,12.6,0.9,9.4,1.7,2.2,0.2,3.2,0.2
16007,NA,NA,0.557324162727265,57.386863940814386,0.004980515715121,0.296165581117002,0,NA,0.01489,0.01,9.276761128239468,0.375,0.384118494469809,0.055661388210119,NA,NA,0.001796535381263,10.675059073331258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,16,Idaho,ID,16007,Bear Lake County,"Bear Lake County, Idaho",975.72730439181,6436,21.8,4.3,20.3,6.9,5.9,21.2,26.7,15.6,4.5,0.5,7.5,1.8,5.1,1.9,3.7,1,11.4,0.1,4.3,0.8,0.3,0,1.4,0.5
16009,0.01666666666,NA,0.229119605037991,14.772494445597095,7.88972780143e-4,0.300043133252405,0.760064015042448,NA,0.268485263038065,0.044902747883967,3.370615703263536,1,0.291744739488312,0.025894662569379,NA,NA,7.4788939367e-4,13.961277864594512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,16,Idaho,ID,16009,Benewah County,"Benewah County, Idaho",776.93101396733,9731,27.9,3.8,27.2,14.9,13.9,23,22.3,22,4.4,0.3,16.3,1.7,18.6,4.3,2.1,1.2,19.1,0.8,4.4,0,7.5,0.3,3.1,0.2
16011,0.06666666666,NA,1.095459582919676,50.416771190936586,0.002132414619728,0.453561241060651,1.60894869577e-4,NA,0.01489,0.01,6.120282793922037,0.583333333333333,0.889649363420496,0.31775113920478,NA,NA,0.008126283871933,3.232006136077427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,16,Idaho,ID,16011,Bingham County,"Bingham County, Idaho",2093.731519714838,48253,22.1,6.1,18.8,11.6,9.8,14.5,29.9,16.6,4.8,2.2,26.5,1.1,13.2,3.6,4.1,1,12.8,0.2,18.2,0.4,5.1,0,2.5,0.1
16013,0.13333333333,NA,0.52160797904894,66.94532873480976,0.001724647043069,0.207808138716655,0.21194520743341,NA,0.015856121295975,0.019871081796273,5.112883306057914,1.041666666666667,0.551349833798361,0.16616013975854,NA,NA,0.008430139808111,10.19591583862272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,16,Idaho,ID,16013,Blaine County,"Blaine County, Idaho",2637.736756967688,24248,12.7,2.3,21.6,8.2,12.3,20.3,20.4,10.1,7,7.7,28.9,8.9,2.2,4.2,1.9,1.7,6.1,0.4,23.5,0.4,1.4,0,3.1,0.2
16015,0.03333333333,NA,0.062855341871266,8.951310519318879,0.002016169230368,0.203363893431946,0.557494594875722,NA,0.042506157370222,0.320522110646542,4.412499333889974,0.875,0.287998476585995,0.096232747928381,NA,NA,0.017874953669605,8.303403940361086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,16,Idaho,ID,16015,Boise County,"Boise County, Idaho",1899.554828909084,7809,17.1,3.4,15,4.6,13.4,26.9,15.6,13.8,2.6,0.8,13.7,0.2,13.2,3.2,2.9,0.8,12.5,0.4,5.8,0.8,1,0,5,0.8
16017,0.03333333333,NA,0.37159605830301,18.10202693106249,9.40068375768e-4,0.22043453014166,0.495304555929443,NA,0.108660710783932,0.122216659158583,4.638926097050794,0.583333333333333,0.223857065437241,0.043803545742072,NA,NA,9.12896785222e-4,15.353884366070004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,16,Idaho,ID,16017,Bonner County,"Bonner County, Idaho",1733.21969463499,47976,21.1,3.5,25.5,8.7,9.8,25.7,19.5,17.3,4.1,0.3,9.5,4.1,12,3.1,4.3,1.2,14.5,0.3,3.7,0.6,0.6,0.1,3.7,0.5
16019,0.08333333333,NA,1.01576696219699,48.562861683969885,0.003650356967769,0.458151894879596,0,NA,0.01489,0.066328420471103,10.90814515929928,0.541666666666667,0.680633500207803,0.245546610712542,NA,NA,0.00580640727858,8.038258758260953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,16,Idaho,ID,16019,Bonneville County,"Bonneville County, Idaho",1865.972026757496,124490,19.3,4.6,23.1,8,8.9,13.4,30.2,14.2,5.8,1.1,18.6,6.2,4.6,3,4.1,1.2,8.6,0.3,13.8,0.9,0.5,0,2.9,0.3
16021,0.03333333333,NA,0.371510923252365,23.40708282202636,7.86151783927e-4,0.139376449937876,0.495271858865859,NA,0.01489,0.380426453387853,4.579761680929308,0.541666666666667,0.12928793549437,0.00805649260589,NA,NA,9.96778575948e-4,15.353439393360656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,16,Idaho,ID,16021,Boundary County,"Boundary County, Idaho",1268.678263284634,12335,25.7,3.8,23,13.1,12,23.6,23.1,16.9,3.1,0.4,11.5,2.7,9.3,3.2,1.7,1.6,12.3,0.4,5.4,1.4,2,0.1,2.2,0.1
16023,NA,NA,1.514758343290411,71.27272727272721,0.00218319970655,0.250925747090879,2.57124505404e-4,NA,0.01489,0.01,5.125164956481536,0.458333333333333,0.744599775905996,0.220425131406343,NA,NA,0.001488332163242,2.727973309918184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,16,Idaho,ID,16023,Butte County,"Butte County, Idaho",2236.485799436816,2605,35,2,25.1,9.6,7.5,22,24.1,19.1,7.7,1.6,11.2,3.3,15.2,0.9,6,1.7,14.5,0,5.5,0,0,0.4,5.3,0
16025,NA,NA,0.414812689272061,50.272727272727245,0.001682141957173,0.145847885118692,0.38580816157109,NA,0.038098902634944,0.01,4.15596460722238,0.166666666666667,0.303593428534846,0.064978609419528,NA,NA,0.011788902056057,6.820843719147413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,16,Idaho,ID,16025,Camas County,"Camas County, Idaho",1074.233790664576,1133,13.4,5,23.5,12.8,10.6,13.4,30.2,15.5,2.2,1.6,20.7,0,10.2,6.2,1.5,0,14.6,0,14.8,0,0,0,3.8,2.1
16027,NA,NA,0.061931915989354,19.97812092324125,0.001232418090827,0.259454280040577,1.919466138737383,NA,0.094025293733709,0.01,2.392457168996931,0.375,0.332766527758558,0.030414533953,NA,NA,0.004252616361995,1.30063533418706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,16,Idaho,ID,16027,Canyon County,"Canyon County, Idaho",587.049348836716,235006,19.9,3.5,24,13,12,14.2,27.4,14.9,5.4,2.9,31.7,3.1,7.3,4,3.3,2.1,8.2,0.6,25.7,0.7,0.4,0.2,3.5,0.7
16029,NA,NA,0.617322074352269,53.01840149225411,0.004819606188726,0.428177735189606,0,NA,0.01489,0.01,11.979354491741214,0.375,0.600132507391582,0.143874203447431,NA,NA,0.003861177923772,10.786743519641355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,16,Idaho,ID,16029,Caribou County,"Caribou County, Idaho",1764.193002095152,7058,14.3,2.8,20.4,9.6,9.6,17,27.8,12.2,2.4,0.1,10.7,3.5,12.4,1.4,3,1.4,8.2,0,7.2,0.1,0.1,0,3.3,0
16031,NA,NA,0.282941513019739,53.321434128124906,0.001129320128204,0.3115173768998,0.267945738747926,NA,0.01489,0.01,8.413869213285382,0.75,0.514702323317232,0.31429994155151,NA,NA,0.011792652272851,5.525921985901405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,16,Idaho,ID,16031,Cassia County,"Cassia County, Idaho",2565.60836126376,24859,23.9,3,20.3,14.3,11.2,14.1,31,13.2,4.3,3.9,32.4,2.9,7.8,5.3,4,1.9,12.5,0.1,28,0.4,0.2,0,3.5,0.3
16033,0.1,NA,1.913147320323949,74.77272727272734,0.003371341979211,0.238487701431384,0,NA,0.01489,0.01,7.076445021270046,0.333333333333333,0.555899964264718,0.146025216043818,NA,NA,0.002623148371835,11.494010896763832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,16,Idaho,ID,16033,Clark County,"Clark County, Idaho",1763.144233618654,756,23.8,1.9,29.8,38.4,23.6,16.5,20.8,14.9,1.2,21.7,52.4,0,21.4,0.8,0,4.4,14.3,0.5,42.3,0,0,0,1.1,8.5
